Name,Vac,Pso,Paco,Pdco,Vdco,C0,C1,C2,C3,Pnt,Vdcmax,Idcmax,Mppt_low,Mppt_high,CEC_Date,CEC_Type
Units,V,W,W,W,V,1/W,1/V,1/V,1/V,W,V,A,V,V,,
[0],inv_snl_ac_voltage,inv_snl_pso,inv_snl_paco,inv_snl_pdco,inv_snl_vdco,inv_snl_c0,inv_snl_c1,inv_snl_c2,inv_snl_c3,inv_snl_pnt,inv_snl_vdcmax,inv_snl_idcmax,inv_snl_mppt_low,inv_snl_mppt_hi,inv_cec_date,inv_cec_type
Westinghouse_Solar:_WLW-240-1-AC1-A-B_[240V],240,0.512116,190,200.04599,32.5,-0.000023,-0.000644,-0.040654,-0.299376,0.03,40,6.155261,22,40,n/a,Utility Interactive
Westinghouse_Solar:_WLW-240-1-AC2-D-B_[208V],208,0.771154,215,225.387497,29,-0.00009,-0.000796,-0.015395,-0.068914,0.04,36,7.771983,22,36,n/a,Utility Interactive
Westinghouse_Solar:_WLW-240-1-AC2-D-B_[240V],240,0.771154,215,225.387497,29,-0.00009,-0.000796,-0.015395,-0.068914,0.04,36,7.771983,22,36,n/a,Utility Interactive
Westinghouse_Solar:_WLW-240-1-AC3-B-B_[240V],240,0.788915,190,200.815063,32,-0.000088,-0.000838,-0.019195,-0.087614,0.01,40,6.275471,22,40,n/a,Utility Interactive
Westinghouse_Solar:_WS-175-1AC1-A-A_[240V],240,0.512116,190,200.04599,32.5,-0.000023,-0.000644,-0.040654,-0.299376,0.03,40,6.155261,22,40,n/a,Utility Interactive
Westinghouse_Solar:_WS-175-1AC3-B-A_[240V],240,0.675574,190,200.742752,32,-0.000072,-0.000778,-0.001336,-0.074336,0.01,40,6.273211,22,40,n/a,Utility Interactive
Westinghouse_Solar:_WS-185-1AC1-A-A_[240V],240,0.512116,190,200.04599,32.5,-0.000023,-0.000644,-0.040654,-0.299376,0.03,40,6.155261,22,40,n/a,Utility Interactive
Westinghouse_Solar:_WS-185-1AC1-A-B_[240V],240,0.512116,190,200.04599,32.5,-0.000023,-0.000644,-0.040654,-0.299376,0.03,40,6.155261,22,40,n/a,Utility Interactive
Westinghouse_Solar:_WS-185-1AC3-B-A_[208V],208,0.675574,190,200.742752,32,-0.000072,-0.000778,-0.001336,-0.074336,0.01,40,6.273211,22,40,n/a,Utility Interactive
Westinghouse_Solar:_WS-185-1AC3-B-B_[208V],208,0.675574,190,200.742752,32,-0.000072,-0.000778,-0.001336,-0.074336,0.01,40,6.273211,22,40,n/a,Utility Interactive
Westinghouse_Solar:_WS-190-1AC1-A-B_[240V],240,0.512116,190,200.04599,32.5,-0.000023,-0.000644,-0.040654,-0.299376,0.03,40,6.155261,22,40,n/a,Utility Interactive
Westinghouse_Solar:_WS-190-1AC3-B-B_[240V],240,0.788915,190,200.815063,32,-0.000088,-0.000838,-0.019195,-0.087614,0.01,40,6.275471,22,40,n/a,Utility Interactive
Westinghouse_Solar:_WS-195-1AC1-A-B_[240V],240,0.512116,190,200.04599,32.5,-0.000023,-0.000644,-0.040654,-0.299376,0.03,40,6.155261,22,40,n/a,Utility Interactive
Westinghouse_Solar:_WS-195-1AC3-B-B_[208V],208,0.788915,190,200.815063,32,-0.000088,-0.000838,-0.019195,-0.087614,0.01,40,6.275471,22,40,n/a,Utility Interactive
Westinghouse_Solar:_WTW-240-1-AC2-D-B_[208V],208,0.771154,215,225.387497,29,-0.00009,-0.000796,-0.015395,-0.068914,0.0645,36,7.771983,22,36,n/a,Utility Interactive
Westinghouse_Solar:_WTW-240-1-AC2-D-B_[240V],240,0.771154,215,225.387497,29,-0.00009,-0.000796,-0.015395,-0.068914,0.0645,36,7.771983,22,36,n/a,Utility Interactive
Westinghouse_Solar:_WTW-245-1-AC2-D-B_[208V],208,0.771154,215,225.387497,29,-0.00009,-0.000796,-0.015395,-0.068914,0.0645,36,7.771983,22,36,n/a,Utility Interactive
Westinghouse_Solar:_WTW-245-1-AC2-D-B_[240V],240,0.771154,215,225.387497,29,-0.00009,-0.000796,-0.015395,-0.068914,0.0645,36,7.771983,22,36,n/a,Utility Interactive
Westinghouse_Solar:_WTW-250-1-AC2-D-B_[208V],208,0.771154,215,225.387497,29,-0.00009,-0.000796,-0.015395,-0.068914,0.0645,36,7.771983,22,36,n/a,Utility Interactive
Westinghouse_Solar:_WTW-250-1-AC2-D-B_[240V],240,0.771154,215,225.387497,29,-0.00009,-0.000796,-0.015395,-0.068914,0.0645,36,7.771983,22,36,n/a,Utility Interactive
Xantrex_Technology:_GT2.5-NA-DS-240_[240V],240,28.845461,2500,2652.259766,266,-9.13E-06,0.00002,0.000583,-0.000317,1,480,9.970901,100,480,n/a,Utility Interactive
Xantrex_Technology:_GT2.5-NA-DS-240-POS_[240V],240,28.845461,2500,2652.259766,266,-9.13E-06,0.00002,0.000583,-0.000317,1,480,9.970901,100,480,n/a,Utility Interactive
Xantrex_Technology:_GT2.8-NA-240/208_[208V],208,33.240398,2700,2887.63623,266,-0.000013,0.000042,0.001497,0.001276,1,480,10.855775,100,480,n/a,Utility Interactive
Xantrex_Technology:_GT2.8-NA-240/208_[240V],240,32.857605,2800,2983.910156,266,-0.000012,0.000048,0.001652,0.001726,1.3,480,11.217707,100,480,n/a,Utility Interactive
Xantrex_Technology:_GT3.0-NA-DS-240_[240V],240,26.957502,3000,3174.145508,266,-7.94E-06,8.98E-06,0.000555,0.000035,1,480,11.932878,100,480,n/a,Utility Interactive
Xantrex_Technology:_GT3.0-NA-DS-240-POS_[240V],240,26.957502,3000,3174.145508,266,-7.94E-06,8.98E-06,0.000555,0.000035,1,480,11.932878,100,480,n/a,Utility Interactive
Xantrex_Technology:_GT3.3-NA-DS-208_[208V],208,33.148712,3300,3530.799805,266,-0.000011,0.000015,0.000959,0.000155,1,480,13.273683,100,480,n/a,Utility Interactive
Xantrex_Technology:_GT3.3-NA-DS-208-POS_[208V],208,33.148712,3300,3530.799805,266,-0.000011,0.000015,0.000959,0.000155,1,480,13.273683,100,480,n/a,Utility Interactive
Xantrex_Technology:_GT3.3-NA-DS-240_[240V],240,32.901928,3300,3499.169434,266,-9.17E-06,0.000023,0.001212,0.000407,1,480,13.154772,100,480,n/a,Utility Interactive
Xantrex_Technology:_GT3.3-NA-DS-240-POS_[240V],240,32.901928,3300,3499.169434,266,-9.17E-06,0.000023,0.001212,0.000407,1,480,13.154772,100,480,n/a,Utility Interactive
Xantrex_Technology:_GT3.3N-NA-240/208_[208V],208,24.901703,3100,3262.306396,250,-7.46E-06,7.00E-06,0.001188,-6.42E-06,1.24,400,13.049226,100,400,n/a,Utility Interactive
Xantrex_Technology:_GT3.3N-NA-240/208_[240V],240,24.771267,3300,3460.810791,250,-6.33E-06,0.000012,0.00092,-0.000425,1.52,400,13.843243,100,400,n/a,Utility Interactive
Xantrex_Technology:_GT3.8-NA-240/208_UL-05_[208V],208,25.585436,3500,3702.522949,266,-8.34E-06,0.000012,0.000811,0.000021,1,480,13.919259,100,480,n/a,Utility Interactive
Xantrex_Technology:_GT3.8-NA-240/208_UL-05_[240V],240,25.664619,3800,4006.395264,266,-7.41E-06,0.000012,0.00052,-0.00024,1,480,15.061636,100,480,n/a,Utility Interactive
Xantrex_Technology:_GT3.8-NA-DS-240_[240V],240,25.139221,3800,4021.140137,266,-8.46E-06,6.07E-06,0.00056,-0.00042,1,480,15.117068,100,480,n/a,Utility Interactive
Xantrex_Technology:_GT3.8-NA-DS-240-POS_[240V],240,25.139221,3800,4021.140137,266,-8.46E-06,6.07E-06,0.00056,-0.00042,1,480,15.117068,100,480,n/a,Utility Interactive
Xantrex_Technology:_GT4.0N-NA-240/208_[208V],208,28.62138,3800,4004.84375,300,-6.53E-06,0.00001,0.000763,0.000118,0.99,480,13.349479,100,480,n/a,Utility Interactive
Xantrex_Technology:_GT4.0N-NA-240/208_[240V],240,28.311428,4000,4197.881836,300,-5.74E-06,0.000011,0.000648,0.000103,1.1,480,13.992939,100,480,n/a,Utility Interactive
Xantrex_Technology:_GT5.0-NA-240/208_[208V],208,30.815701,4500,4774.52002,300,-6.92E-06,2.24E-06,0.000654,-0.000369,1,480,15.915067,100,480,n/a,Utility Interactive
Xantrex_Technology:_GT5.0-NA-240/208_[240V],240,30.240782,5000,5280.163086,300,-6.07E-06,8.45E-06,0.000674,-0.000066,1,480,17.600544,100,480,n/a,Utility Interactive
Xantrex_Technology:_GT5.0-NA-DS-240_[240V],240,27.96731,5000,5278.171387,300,-6.25E-06,5.45E-06,0.000509,-0.000234,1,480,17.593905,100,480,n/a,Utility Interactive
Xantrex_Technology:_PV10-208_[208V],208,271.320221,10190,11037.76172,368,-1.92E-06,0.000159,0.002259,0.004848,3.057,480,29.993918,330,480,n/a,Utility Interactive
Xantrex_Technology:_PV10-480_[208V],208,195.280212,10240,10971.43262,368,-2.33E-06,0.000156,0.001778,0.000839,3.072,480,29.813676,330,480,n/a,Utility Interactive
Xantrex_Technology:_PV100S-208_[208V],208,1646.11438,101000,108047.8438,368,-2.82E-07,0.00011,0.000574,0.000936,30.3,480,293.608271,330,480,n/a,Utility Interactive
Xantrex_Technology:_PV100S-208-HE_[208V],208,1148.382202,101300,106578.7031,345,-2.49E-07,0.000049,0.000778,-0.000682,30.39,480,308.923777,300,480,n/a,Utility Interactive
Xantrex_Technology:_PV100S-480_[480V],480,1634.671143,100300,107416.0938,368,-3.26E-07,0.000101,0.000699,0.000583,30.09,480,291.891559,330,480,n/a,Utility Interactive
Xantrex_Technology:_PV100S-480-HE_[480V],480,1098.046387,101100,106049.1875,345,-1.98E-07,0.000057,0.000911,-0.000028,30.33,480,307.388949,300,480,n/a,Utility Interactive
Xantrex_Technology:_PV15-208_[208V],208,302.941772,15310,16458.10938,368,-1.70E-06,0.0002,0.002932,0.005039,4.593,480,44.723123,330,480,n/a,Utility Interactive
Xantrex_Technology:_PV15-480_[208V],208,391.64624,15280,16471.375,368,-2.68E-06,0.000202,0.002583,0.004113,4.584,480,44.759171,330,480,n/a,Utility Interactive
Xantrex_Technology:_PV20-208_[208V],208,352.899048,20490,22027.73242,368,-1.52E-06,0.000221,0.002205,0.004623,6.147,480,59.857969,330,480,n/a,Utility Interactive
Xantrex_Technology:_PV20-480_[208V],208,332.429565,20320,21872.18555,368,-1.57E-06,0.000227,0.002503,0.005492,6.096,480,59.435287,330,480,n/a,Utility Interactive
Xantrex_Technology:_PV225S-480_[480V],480,2771.063965,227300,241730.8125,368,-1.24E-07,0.000151,0.001426,-0.00095,68.19,480,656.877208,330,480,n/a,Utility Interactive
Xantrex_Technology:_PV225S-480-P_[480V],480,2277.136719,225300,237714.2656,345,-1.04E-07,0.000069,0.001548,0.00161,67.59,480,689.026857,300,480,n/a,Utility Interactive
Xantrex_Technology:_PV30-208_[208V],208,540.750244,30290,32451.99805,368,-6.65E-07,0.00012,0.002498,0.001938,9.087,480,88.184777,330,480,n/a,Utility Interactive
Xantrex_Technology:_PV30-480_[208V],208,550.146912,29970,32201.08789,368,-8.99E-07,0.000117,0.001663,0.001146,8.991,480,87.502956,330,480,n/a,Utility Interactive
Xantrex_Technology:_PV45-208_[208V],208,700.544739,45350,48524.04297,368,-5.46E-07,0.000126,0.001043,0.002509,13.605,480,131.858812,330,480,n/a,Utility Interactive
Xantrex_Technology:_PV45-480_[208V],208,804.041931,45210,48814.95313,368,-6.87E-07,0.000133,0.001467,0.003097,13.563,480,132.649329,330,480,n/a,Utility Interactive
Xiamen_Kehua_Hengsheng_Co_-_Ltd_:_SPI50K-BHV_[480V],480,124.37648,49825,50828.19922,695,-1.87E-07,-0.000013,0.001384,0.002871,14.9475,850,73.1341,540,850,10/15/2018,Grid Support
Xiamen_Kehua_Hengsheng_Co_-_Ltd_:_SPI60K-BHV_[480V],480,76.728676,59668,60955.54297,695,-1.81E-07,-0.000019,-0.001715,-0.000337,17.9004,850,87.705817,540,850,10/15/2018,Grid Support
Xslent_Energy_Technologies:_XPX_A1000_[120V],120,6.306641,180,197.527618,28,-0.00017,-0.000257,0.015991,-0.012835,0.054,35,7.054558,21,35,n/a,Utility Interactive
Yaskawa_Solectria_Solar:_PVI_100_kW-208_[208V],208,897.993713,100000,104330.1641,354,-2.78E-07,-1.07E-06,0.000611,0.000055,30,480,294.717978,300,480,2/15/2018,Utility Interactive
Yaskawa_Solectria_Solar:_PVI_100_kW-240_[240V],240,769.221924,100000,104222.4453,345,-2.78E-07,-3.45E-06,0.001054,-0.000174,30,480,302.094044,300,480,2/15/2018,Utility Interactive
Yaskawa_Solectria_Solar:_PVI_100_kW-480_[480V],480,892.699341,100000,104126.0156,354,-3.18E-07,-3.68E-06,0.000974,0.000144,30,480,294.141287,300,480,2/15/2018,Utility Interactive
Yaskawa_Solectria_Solar:_PVI_100-208-PE,0,574.431702,100000,103720.8516,345,-2.81E-07,1.48E-07,0.000096,-0.000967,30,480,300.640149,300,480,2/15/2018,Utility Interactive
Yaskawa_Solectria_Solar:_PVI_10kW-208_[208V],208,124.007896,10360,10792.48731,270,-2.89E-06,-7.00E-06,0.006057,0.007383,3.108,380,39.972175,225,380,2/15/2018,Utility Interactive
Yaskawa_Solectria_Solar:_PVI_10kW-480_[480V],480,70.141754,10410,10833.13379,270,-1.84E-06,-7.16E-06,-0.000366,0.00007,3.123,380,40.122718,225,380,2/15/2018,Utility Interactive
Yaskawa_Solectria_Solar:_PVI_13_kW-208_[208V],208,84.801819,13690,14328.63281,270,-2.01E-06,-0.000015,-0.004523,-0.00163,4.107,380,53.06901,225,380,2/15/2018,Utility Interactive
Yaskawa_Solectria_Solar:_PVI_13_kW-480_[480V],480,71.078804,13700,14326.08008,270,-1.83E-06,-0.000013,-0.000239,-0.00048,4.11,380,53.059556,225,380,2/15/2018,Utility Interactive
Yaskawa_Solectria_Solar:_PVI_14TL-208,0,38.139545,14000,14675.09082,385,-1.37E-06,-0.00003,0.001392,-0.000424,4.2,540,38.117119,300,540,2/15/2018,Utility Interactive
Yaskawa_Solectria_Solar:_PVI_15kW-208_[208V],208,110.512833,15050,15805.82227,270,-2.36E-06,-3.97E-06,0.001167,0.001699,4.515,380,58.540082,225,380,2/15/2018,Utility Interactive
Yaskawa_Solectria_Solar:_PVI_15kW-480_[480V],480,72.319946,15350,16099.72852,270,-1.89E-06,-0.000012,-0.000832,-0.000627,4.605,380,59.628624,225,380,2/15/2018,Utility Interactive
Yaskawa_Solectria_Solar:_PVI_1800-208_[208V],208,25.296877,1800,1927.282349,290,-0.000011,-0.000056,-0.00055,-0.002748,0.26,320,6.645801,100,320,2/15/2018,Utility Interactive
Yaskawa_Solectria_Solar:_PVI_1800-240_[240V],240,27.298796,1800,1931.855469,290,-0.000014,-0.000049,-0.000065,-0.000246,0.14,320,6.661571,100,320,2/15/2018,Utility Interactive
Yaskawa_Solectria_Solar:_PVI_20TL-480,0,65.55838,20000,20657.53125,480,-6.40E-07,-0.000063,-0.000734,-0.004243,6,550,43.036523,300,550,2/15/2018,Utility Interactive
Yaskawa_Solectria_Solar:_PVI_23TL-480,0,56.784576,23000,23426.1582,720,-3.22E-07,-0.000035,0.000128,0.000391,6.9,800,32.536331,480,800,2/15/2018,Utility Interactive
Yaskawa_Solectria_Solar:_PVI_2500-208_[208V],208,28.87743,2500,2719.352295,290,-0.000014,-0.000063,-0.000973,-0.00183,0.1,320,9.377077,100,320,2/15/2018,Utility Interactive
Yaskawa_Solectria_Solar:_PVI_2500-240_[240V],240,29.834778,2500,2692.282471,290,-0.000015,-0.000066,-0.000433,-0.001468,0.32,320,9.283733,100,320,2/15/2018,Utility Interactive
Yaskawa_Solectria_Solar:_PVI_28TL-480,0,55.858963,28000,28571.38672,725,-3.57E-07,-0.000034,-0.00027,0.000098,8.4,800,39.408809,500,800,2/15/2018,Utility Interactive
Yaskawa_Solectria_Solar:_PVI_3000-208_[208V],208,29.827913,2700,2822.20166,250,-9.97E-06,0.00002,0.000963,-0.000222,0.81,400,11.288807,100,400,2/15/2018,Utility Interactive
Yaskawa_Solectria_Solar:_PVI_3000-240_[240V],240,27.565285,2900,3025.988281,250,-9.12E-06,0.000024,0.001148,0.000153,0.87,400,12.103953,100,400,2/15/2018,Utility Interactive
Yaskawa_Solectria_Solar:_PVI_3000-POS-208_[208V],208,29.827913,2700,2822.20166,250,-9.97E-06,0.00002,0.000963,-0.000222,0.81,400,11.288807,100,400,2/15/2018,Utility Interactive
Yaskawa_Solectria_Solar:_PVI_3000-POS-240_[240V],240,27.565285,2900,3025.988281,250,-9.12E-06,0.000024,0.001148,0.000153,0.87,400,12.103953,100,400,2/15/2018,Utility Interactive
Yaskawa_Solectria_Solar:_PVI_3000S_[208V],208,34.044666,2810,2940.947754,275,-8.86E-06,0.000024,0.000886,-0.000365,0.843,400,10.694355,100,400,2/15/2018,Utility Interactive
Yaskawa_Solectria_Solar:_PVI_3000S_[240V],240,34.156666,3010,3139.831787,275,-8.92E-06,0.000023,0.001014,-0.000039,0.903,400,11.41757,100,400,2/15/2018,Utility Interactive
Yaskawa_Solectria_Solar:_PVI_3000S-P_[208V],208,34.044666,2810,2940.947754,275,-8.86E-06,0.000024,0.000886,-0.000365,0.843,400,10.694355,100,400,2/15/2018,Utility Interactive
Yaskawa_Solectria_Solar:_PVI_3000S-P_[240V],240,34.156666,3010,3139.831787,275,-8.92E-06,0.000023,0.001014,-0.000039,0.903,400,11.41757,100,400,2/15/2018,Utility Interactive
Yaskawa_Solectria_Solar:_PVI_36TL-480,0,80.093216,36000,36701.73438,730,-2.33E-07,-0.000039,-0.002727,-0.001194,10.8,800,50.276348,540,800,2/15/2018,Utility Interactive
Yaskawa_Solectria_Solar:_PVI_36TL-480_[480V],480,80.093216,36000,36701.73438,730,-2.33E-07,-0.000039,-0.002727,-0.001194,10.8,800,50.276348,540,800,5/15/2019,Grid Support
Yaskawa_Solectria_Solar:_PVI_3800TL_[208V],208,14.630354,3320,3414.583984,380,-4.58E-06,-0.000012,-0.00046,-0.000852,0.996,500,8.985747,100,500,2/15/2018,Utility Interactive
Yaskawa_Solectria_Solar:_PVI_3800TL_[240V],240,21.368509,3810,3903.818604,380,-3.95E-06,-0.000025,-0.000096,-0.001178,1.143,500,10.273207,100,500,2/15/2018,Utility Interactive
Yaskawa_Solectria_Solar:_PVI_4000-208_[208V],208,30.243015,3400,3573.478027,250,-0.000011,0.000014,0.000849,-0.000401,1.02,400,14.293912,100,400,2/15/2018,Utility Interactive
Yaskawa_Solectria_Solar:_PVI_4000-240_[240V],240,30.445662,3900,4092.866699,250,-8.38E-06,0.000017,0.001432,-0.000254,1.17,400,16.371467,100,400,2/15/2018,Utility Interactive
Yaskawa_Solectria_Solar:_PVI_4000-POS-208_[208V],208,30.243015,3400,3573.478027,250,-0.000011,0.000014,0.000849,-0.000401,1.02,400,14.293912,100,400,2/15/2018,Utility Interactive
Yaskawa_Solectria_Solar:_PVI_4000-POS-240_[240V],240,30.445662,3900,4092.866699,250,-8.38E-06,0.000017,0.001432,-0.000254,1.17,400,16.371467,100,400,2/15/2018,Utility Interactive
Yaskawa_Solectria_Solar:_PVI_4000S_[208V],208,35.858921,3510,3690.749512,275,-9.65E-06,0.000023,0.000971,-0.000043,1.053,400,13.420907,100,400,2/15/2018,Utility Interactive
Yaskawa_Solectria_Solar:_PVI_4000S_[240V],240,34.460201,4020,4220.62207,275,-8.40E-06,0.000021,0.00095,-0.000103,1.206,400,15.347717,100,400,2/15/2018,Utility Interactive
Yaskawa_Solectria_Solar:_PVI_4000S-P_[208V],208,35.858921,3510,3690.749512,275,-9.65E-06,0.000023,0.000971,-0.000043,1.053,400,13.420907,100,400,2/15/2018,Utility Interactive
Yaskawa_Solectria_Solar:_PVI_4000S-P_[240V],240,34.460201,4020,4220.62207,275,-8.40E-06,0.000021,0.00095,-0.000103,1.206,400,15.347717,100,400,2/15/2018,Utility Interactive
Yaskawa_Solectria_Solar:_PVI_50_kW-240,0,400.465546,50000,51498.97656,345,-4.73E-07,0.000015,0.000615,-0.001477,15,480,149.272396,300,480,2/15/2018,Utility Interactive
Yaskawa_Solectria_Solar:_PVI_50_kW-480_[480V],480,506.139374,50000,51975.92188,345,-4.34E-07,0.000017,0.001597,0.000187,15,480,150.654846,300,480,2/15/2018,Utility Interactive
Yaskawa_Solectria_Solar:_PVI_5000-208_[208V],208,29.78334,4300,4506.239258,275,-5.93E-06,0.000013,0.001116,4.11E-06,1.29,400,16.386325,100,400,2/15/2018,Utility Interactive
Yaskawa_Solectria_Solar:_PVI_5000-240_[240V],240,30.92363,4900,5137.208008,275,-6.02E-06,0.000013,0.001078,0.000068,1.47,400,18.680756,100,400,2/15/2018,Utility Interactive
Yaskawa_Solectria_Solar:_PVI_5000-POS-208_[208V],208,29.78334,4300,4506.239258,275,-5.93E-06,0.000013,0.001116,4.11E-06,1.29,400,16.386325,100,400,2/15/2018,Utility Interactive
Yaskawa_Solectria_Solar:_PVI_5000-POS-240_[240V],240,30.92363,4900,5137.208008,275,-6.02E-06,0.000013,0.001078,0.000068,1.47,400,18.680756,100,400,2/15/2018,Utility Interactive
Yaskawa_Solectria_Solar:_PVI_5000S_[208V],208,36.745975,4400,4607.048828,275,-6.82E-06,0.000025,0.000846,-0.000533,1.32,400,16.752905,100,400,2/15/2018,Utility Interactive
Yaskawa_Solectria_Solar:_PVI_5000S_[240V],240,35.273129,5010,5243.092773,275,-5.94E-06,0.000011,0.001266,-0.000118,1.503,400,19.065792,100,400,2/15/2018,Utility Interactive
Yaskawa_Solectria_Solar:_PVI_5000S-P_[208V],208,36.745975,4400,4607.048828,275,-6.82E-06,0.000025,0.000846,-0.000533,1.32,400,16.752905,100,400,2/15/2018,Utility Interactive
Yaskawa_Solectria_Solar:_PVI_5000S-P_[240V],240,35.273129,5010,5243.092773,275,-5.94E-06,0.000011,0.001266,-0.000118,1.503,400,19.065792,100,400,2/15/2018,Utility Interactive
Yaskawa_Solectria_Solar:_PVI_50TL-480_[480V],480,96.110573,50000,50831.48828,730,-1.44E-07,-0.000024,-0.003613,-0.001289,15,850,69.632176,480,850,10/15/2018,Utility Interactive
Yaskawa_Solectria_Solar:_PVI_5200TL_[208V],208,31.618309,5200,5335.80957,380,-3.01E-06,-0.00002,-0.000145,-0.000354,1.56,500,14.041604,100,500,2/15/2018,Utility Interactive
Yaskawa_Solectria_Solar:_PVI_5200TL_[240V],240,29.121243,5200,5312.690918,380,-1.97E-06,-0.000024,-0.000242,-0.00124,1.56,500,13.980766,100,500,2/15/2018,Utility Interactive
Yaskawa_Solectria_Solar:_PVI_5300-208_[208V],208,28.751575,4600,4833.486328,275,-5.73E-06,0.00001,0.001192,-0.00001,1.38,400,17.576314,100,400,2/15/2018,Utility Interactive
Yaskawa_Solectria_Solar:_PVI_5300-240_[240V],240,29.625299,5300,5573.729004,275,-5.79E-06,0.000011,0.000969,-0.000064,1.59,400,20.268105,100,400,2/15/2018,Utility Interactive
Yaskawa_Solectria_Solar:_PVI_5300-POS-208_[208V],208,28.751575,4600,4833.486328,275,-5.73E-06,0.00001,0.001192,-0.00001,1.38,400,17.576314,100,400,2/15/2018,Utility Interactive
Yaskawa_Solectria_Solar:_PVI_5300-POS-240_[240V],240,29.625299,5300,5573.729004,275,-5.79E-06,0.000011,0.000969,-0.000064,1.59,400,20.268105,100,400,2/15/2018,Utility Interactive
Yaskawa_Solectria_Solar:_PVI_60TL-480_[480V],480,96.218002,60000,61067.73438,730,-1.51E-07,-0.000025,-0.003713,-0.001741,18,850,83.654431,540,850,10/15/2018,Utility Interactive
Yaskawa_Solectria_Solar:_PVI_60kW-208_[208V],208,435.565399,60000,62436.92969,345,-4.01E-07,0.000019,0.001949,0.001366,18,480,180.976608,300,480,2/15/2018,Utility Interactive
Yaskawa_Solectria_Solar:_PVI_60kW-240,0,385.209839,60000,61907.42188,345,-4.07E-07,0.000026,0.000967,0.000138,18,480,179.441803,300,480,2/15/2018,Utility Interactive
Yaskawa_Solectria_Solar:_PVI_60kW-480_[180V],180,489.535461,60000,62472.88672,345,-3.71E-07,0.000019,0.001721,-0.000027,18,480,181.080831,300,480,2/15/2018,Utility Interactive
Yaskawa_Solectria_Solar:_PVI_6500-208_[208V],208,40.212582,6430,6788.025879,275,-5.02E-06,7.41E-06,0.000694,-0.000218,1.929,400,24.68373,100,400,2/15/2018,Utility Interactive
Yaskawa_Solectria_Solar:_PVI_6500-240_[240V],240,40.458042,6450,6768.447266,275,-4.42E-06,7.00E-06,0.000963,-0.000062,1.935,400,24.612536,100,400,2/15/2018,Utility Interactive
Yaskawa_Solectria_Solar:_PVI_6500-277_[277V],277,38.913376,6450,6738.132813,275,-3.93E-06,7.20E-06,0.000656,-0.000432,1.935,400,24.502301,100,400,2/15/2018,Utility Interactive
Yaskawa_Solectria_Solar:_PVI_6600TL_[208V],208,35.01656,6600,6802.745605,380,-3.52E-06,-0.000026,-0.00039,-0.000994,1.98,500,17.901962,100,500,2/15/2018,Utility Interactive
Yaskawa_Solectria_Solar:_PVI_6600TL_[240V],240,33.202999,6600,6761.179688,380,-2.52E-06,-0.000026,-0.00037,-0.000872,1.98,500,17.792578,100,500,2/15/2018,Utility Interactive
Yaskawa_Solectria_Solar:_PVI_75_kW-208_[208V],208,465.967438,75000,77649.92188,345,-3.39E-07,8.84E-06,0.001508,0.000913,22.5,480,225.072237,300,480,2/15/2018,Utility Interactive
Yaskawa_Solectria_Solar:_PVI_75_kW-240_[240V],240,909.488708,75000,77866.58594,345,-4.03E-07,3.18E-06,0.000177,-0.001603,22.5,480,225.700249,300,480,2/15/2018,Utility Interactive
Yaskawa_Solectria_Solar:_PVI_75_kW-480_[480V],480,461.234039,75000,77716.09375,345,-3.26E-07,2.06E-06,0.000922,-0.000466,22.5,480,225.26404,300,480,2/15/2018,Utility Interactive
Yaskawa_Solectria_Solar:_PVI_75_kW-480PE,0,279.80069,75000,77239.09375,345,-2.16E-07,0.000016,0.000705,-0.000481,22.5,480,223.881431,300,480,2/15/2018,Utility Interactive
Yaskawa_Solectria_Solar:_PVI_75-208-PE,0,319.557068,75000,77202.50781,345,-2.62E-07,0.000021,0.00529,0.0024,22.5,480,223.775385,300,480,2/15/2018,Utility Interactive
Yaskawa_Solectria_Solar:_PVI_7500-208_[208V],208,39.936924,7430,7866.651367,275,-4.84E-06,9.99E-06,0.001039,0.000026,2.229,400,28.606005,100,400,2/15/2018,Utility Interactive
