"Klokkeslaet","01_Bibliotek_(gnt_af_51_stk)","02_Doegninstitioner__(gnt_af_50_stk)","03_Daginstitutioner_(gnt_af_160_stk)","04_Folkeskoler_(gnt_af_582_stk)","05_Forsyningsanlaeg_(gnt_af_174_stk)","06_Camping_(Hytter/Telte)","07_Vandvaerk","08_Handel/service_(gnt_af_17_stk)","09_Hospitaler_(gnt_af_32_stk)","10_Hoteller_(gnt_af_7_stk)","11_Hustand_","12_Hustand_","13_Hustand_","14_Boligforening","15_Internatskoler/kursuscentre_(gnt_af_39_stk)","16_IT-Service_(gnt_af_21_stk)","17_Kontorer/administration_(gnt_af_322_stk)","18_Laboratorier_(gnt_af_11_stk)","19_Landmand_Kvaeg_og_maelk","20_Museér,_udstillinger_m_v_(gnt_af_23_stk)","21_Plejehjem_(gnt_af_229_stk)","22_Produktioner_(gnt_af_36_stk)","23_Restauranter_(gnt_af_8_stk)","24_Serverrum_(gnt_af_14_stk)","25_Sportsanlaeg_(gnt_af_135_stk)","26_Supermarkeder_(gnt_af_55_stk)","27_Togstationer_(gnt_af_67_stk)","28_Videregående_uddinstitutioner_(gnt_af_62_stk)","29_Voksenundervisning_(gnt_af_12_stk)","30_Vaerksteder_(gnt_af_23_stk)"
"2020-01-30 06:00",128.13,123.98,159.2,123.41,127.39,7.11,247.68,78.31,496.86,21.85,50.86,1.79,"",14,78.15,302.79,51.02,109.53,43.5,27.66,28.76,88.56,17.83,114.79,37.12,88.06,21.21,259.72,24.06,55.09
"2020-01-30 07:00",151.95,166.3,211.38,165.53,139.09,7.54,167.32,98.44,617.2,33.1,52.62,1.74,"",18,95.64,332.72,68.16,122.96,44.9,36.46,44.38,100.78,17.26,114.83,42.9,101.88,21,311.33,40.94,71.16
"2020-01-30 08:00",184.52,195.2,257.22,194.3,146.82,6.77,227.76,102.01,698.13,31.17,56.94,1.79,"",25,110.59,366.3,82.03,137.63,44.5,46.15,47.43,114.56,17.95,115.34,47.63,100.09,16.74,353.56,53.65,80.02
"2020-01-30 09:00",201.33,210.83,272.93,209.86,146.55,6.83,271.16,102.38,695.74,29.66,55.6,1.85,"",24,123.6,375.97,86.68,147.94,40.5,52.42,50.31,117.55,22.56,116.56,51.26,98.26,14.59,373.32,56.3,81.32
"2020-01-30 10:00",205.19,208.26,280.25,207.3,142.13,6.84,219.76,101.5,707.31,32.78,59.89,1.85,"",25,126.81,375.56,88.17,146.31,36,54.35,54.21,123.41,28.85,117.37,53.15,97.39,14.79,386.02,56.5,86.44
"2020-01-30 11:00",202.82,209.02,272.02,208.06,142.68,6.97,214.12,100.29,701.41,33.9,56.68,1.79,"",24,127.86,372.62,85.82,144.42,35.6,55.78,50.7,123.95,28.71,118.21,51.54,95.73,15.05,387.41,57.38,86.58
"2020-01-30 12:00",201.36,190.98,267.18,190.11,144.8,7.58,316.44,102.84,687.97,33.04,50.72,3,"",23,122.85,375.47,85.35,140.63,42.1,54.87,45.94,121.55,28.04,118.54,49.42,94.44,14.76,386.63,52.2,80.56
"2020-01-30 13:00",204.05,182.32,237.62,181.49,145.04,5.86,316.36,107.12,684.02,31.01,48.33,1.31,"",24,120.91,368.83,81.38,144.32,31.6,57.06,44.18,113.06,27.24,118.54,49.68,93.29,15.12,383.27,49,78.27
"2020-01-30 14:00",200.1,164.49,220.01,163.74,144.09,6.35,208.8,101.07,646.4,32.1,45.35,1.23,"",24,116.08,362.16,76.32,144.82,35.6,55.34,33.6,108.5,21.41,117.92,51.97,91.12,15.21,367.34,42.29,76.48
"2020-01-30 15:00",194.44,149.06,198.7,148.38,138.1,6.11,171.72,90.95,574.45,31.21,52.97,1.24,"",22,115.71,351.75,67.82,133.93,37.1,52.64,28.68,99.89,19.73,117.37,54.46,88.75,14.82,341.45,33.03,58.77
"2020-01-30 16:00",184.15,138.59,159.86,137.95,138.53,6.91,189.84,85.92,517.57,30.77,58.72,1.41,"",14,111.37,335.49,56.44,123.17,40.5,43.05,27.03,92.25,21.77,116.21,60.04,87.36,17.12,308.96,29.14,47.04
"2020-01-30 17:00",175.67,151.62,140.02,150.92,141.42,7.63,345.28,83.99,483.3,33.25,74.33,1.29,"",16,111.95,310.21,49.26,115.34,48.6,38.72,26.59,88.18,20.86,115.11,65.35,86.88,21.36,283.5,29.51,47.5
"2020-01-30 18:00",150.51,148.4,127.97,147.71,137.99,7.88,208.52,81.46,457.48,33.67,77.05,1.16,"",15,107.06,292.41,43.97,111.05,55.3,30.28,27.08,87.23,19.2,114.74,66.22,85.21,21.21,264.61,29.4,51.84
"2020-01-30 19:00",114.85,142.38,124.46,141.73,140.33,7.6,231.12,75.48,432.24,33.08,72.69,1.19,"",18,102.49,286.89,40.95,107.22,50.8,27.85,25.85,86.76,20.28,114.31,66.22,82.81,21.08,250.05,27.23,46.2
"2020-01-30 20:00",104.79,131.01,117.88,130.41,140.31,7.78,365.12,75.65,409.39,30.51,69.57,1.17,"",14,100.4,279.09,39.1,105.15,48,27.33,23.81,83.9,19.93,115.03,60.7,64.48,21,240.81,22.7,44.99
"2020-01-30 21:00",92.99,123.66,103.49,123.09,136.33,7.73,222.12,74.36,398.34,27.56,60.09,1.52,"",13,96.05,275.16,37.2,102.66,45.9,26.56,22.66,83.96,18.05,114.59,50.17,55.44,20.51,233.24,17.84,47.01
"2020-01-30 22:00",85.32,108.82,92.93,108.31,132.54,7.97,243.72,68.62,376.26,22.93,57.43,1.53,"",14,85.95,271.22,35.55,103.02,41.9,23.62,20.34,91.09,12.86,114.47,36.82,52.4,19.78,224.19,13.78,42.16
"2020-01-30 23:00",79.21,100.37,92.59,99.91,127.27,7.5,142.6,69.48,353.6,19.7,49.91,1.14,"",13,77.57,267.75,33.56,101,36.9,22.8,18.46,89.32,9.41,114.31,26.43,53.07,19.53,215.66,12.38,38.61
"2020-01-31 00:00",73.91,96.27,88.51,95.82,127.67,6.81,142.36,66.46,344.04,17.45,51.79,0.94,"",13,73.84,265.77,32.85,100.33,39.5,22.64,17.77,73.11,8.58,114.01,23.57,54.29,19.04,211.13,12.29,32.94
"2020-01-31 01:00",73.31,92.68,84.3,92.26,123.68,6.19,143.56,65.26,339.07,17,45.01,1.16,"",14,60.37,263.7,32.73,100.03,33.8,22.3,17.18,83.64,7.02,114.21,22.99,58.62,18.16,209.12,12.27,35.33
"2020-01-31 02:00",73.73,90.77,83.33,90.36,123.75,6.68,142.44,64.13,336.02,16.94,41.61,1.11,"",13,57.28,265.95,33.19,100.25,33.7,22.2,16.73,76.4,6.82,113.94,22.75,63.94,15.15,208.1,12.12,37.23
"2020-01-31 03:00",76.6,88.93,87.98,88.52,122.57,6.44,158.56,64.58,334.34,16.38,44.06,1.12,"",13,56.07,266.32,33.7,99.89,30.9,22.34,16.98,71.7,7.74,114.01,22.39,72.15,15.42,209.48,12.01,39.38
"2020-01-31 04:00",89.63,89.56,93.68,89.15,123.94,6.23,252.44,66.19,343.23,16.33,44.08,1.44,"",14,59.21,266.67,35.47,100.19,30.4,22.99,16.95,70.25,8.27,114.43,23.29,73.21,18.99,210.87,12.59,36.44
"2020-01-31 05:00",103.35,94.7,110.35,94.27,125.73,7.03,208.2,67.53,388.28,20.96,46.44,1.51,"",13,62.71,276.57,39.83,101.76,36.6,23.14,19.23,75.18,10.58,113.54,27.6,76.81,21.64,212.08,14.72,40.1
"2020-01-31 06:00",126.27,123.66,160.71,123.09,132.32,6.32,163.76,79.85,508.92,31.64,52.77,1.61,"",15,85.37,301.49,51.51,112.67,43.9,29.28,29.71,89.55,13.37,113.53,38.25,84.81,22.08,256.53,23.12,50.8
"2020-01-31 07:00",151.46,173.42,215.71,172.62,144.62,6.76,293.68,100.78,622.69,37.91,60.03,1.74,"",19,103.13,333.57,69.11,125.64,57.5,38.23,44.8,104.54,16.01,114.58,44.45,96.87,21.97,314.21,39.53,65.28
"2020-01-31 08:00",187.38,200.36,256.62,199.44,147.5,7.43,197.56,105.62,698.19,36.13,60.04,2.83,"",25,114.93,365.06,82.28,142.11,53.9,51.22,47.05,116.11,17.92,114.9,50.1,98.85,17.93,359.91,54.69,80.08
"2020-01-31 09:00",201.39,214.95,265.45,213.96,149,7.92,266.72,108.29,707.04,37.83,52.71,1.88,"",25,125.61,372.13,86.3,152.75,68.6,57.37,49.95,119,19.53,115.75,52.34,96.49,16.38,384.81,55.41,81.82
"2020-01-31 10:00",205.02,217.51,274.28,216.51,145.36,6.65,180.72,108.36,709.91,38.42,57.48,1.86,"",25,131.04,374.03,87.27,152.37,72.5,65.7,53.87,122.51,29.13,115.91,52.1,96.01,15.8,395.16,57.52,87.58
"2020-01-31 11:00",205.93,207.77,263.01,206.82,140.31,7.08,147.88,108.32,690.53,44.75,55.9,1.71,"",24,134.48,373.93,85.36,155.78,47.4,66.19,49.69,127.77,27.04,116.05,49.72,93.88,16.15,395.49,57.73,85.11
"2020-01-31 12:00",206.27,190.59,259.99,189.72,143.83,7.61,268.76,107.47,690.69,38.92,61.45,1.74,"",24,132.15,373.6,84.94,151.63,46.9,67.24,45.02,115.34,23.12,116.2,48.63,91.25,14.84,391.76,52.67,81.84
"2020-01-31 13:00",205.16,185.1,235.52,184.25,143.48,7.2,211.8,105.56,694.72,38.15,55.1,1.68,"",24,128.38,368.18,81.42,149.79,45.7,66.77,42.88,116.02,23.78,116.35,48.51,90.9,14.69,384.89,48.82,83.05
"2020-01-31 14:00",204.1,164.81,214.56,164.05,141.03,7.41,198.16,95.95,647.77,38.7,52.92,1.73,"",23,125.29,362.53,76.29,144.12,43.1,65.79,33.17,128.4,25.73,116.67,51,90.01,15.03,371.05,41.52,74.62
"2020-01-31 15:00",194.93,146.06,191.61,145.39,136.21,6.98,197.72,89.52,574.74,39.96,48.74,1.8,"",20,127.75,351.04,68.03,134.5,42.2,63.75,28.18,120.73,20.66,115.47,54.14,87.32,14.86,345.96,33.85,61.16
"2020-01-31 16:00",183.89,141.77,163.52,141.11,138.04,9.31,206.32,86.16,521.48,37.22,58.06,1.76,"",13,128,334.22,57.1,120.71,51.6,57.5,27.41,97.19,17.83,114.82,58.74,85.61,17.17,313.37,27.11,51.38
"2020-01-31 17:00",175.4,151.28,141.25,150.58,142.77,10.45,279.76,86.07,484.3,41.49,80.57,1.8,"",13,127.79,310.52,49.82,114.14,62.6,40.83,26.77,93.42,18.88,113.84,64.7,85.17,21.51,285.71,27.28,49.22
"2020-01-31 18:00",153.84,145.56,128.77,144.89,139.48,8.79,210.6,79.17,463.82,45.43,79.91,1.77,"",13,123.78,293.88,44.53,107.97,58,30.94,27.49,99.66,19.67,114.27,65.76,85.17,21.58,266.2,28.5,50.8
"2020-01-31 19:00",119.57,141.76,124.87,141.11,140.96,8.27,204.8,77.54,435.64,46.16,73.21,1.84,"",13,118.34,285.8,41.61,106.13,56.5,28.97,25.85,86.63,20.13,114.01,66.52,82.52,21.31,252.66,26.89,51.01
"2020-01-31 20:00",107.2,130.94,116.23,130.34,142.72,9.3,212.24,75.05,412.51,40.32,69.61,1.79,"",16,112.69,277.14,39.66,102.51,52,26.54,23.87,84.68,20.32,113.58,62.04,67.05,21.28,242.7,23.69,50.53
"2020-01-31 21:00",94.99,125.22,106.18,124.64,138.92,7.91,406.76,72.73,398.72,32.86,62.02,1.73,"",14,107.79,275.16,37.36,103.21,47.9,26.44,22.76,88.5,19.11,114.05,52.17,57.26,20.51,234.33,19.05,55.04
"2020-01-31 22:00",88.7,109.71,95.72,109.21,136.32,7.62,323.16,69.42,374.94,30.39,57.09,2.26,"",12,102.57,270.25,35.51,102.69,46.9,25.64,20.08,87.77,15.14,114.45,36.99,52.5,19.87,224.25,15.8,53.78
"2020-01-31 23:00",79.34,102.09,92.05,101.62,131.49,6.63,297.28,65.13,357.38,27.25,53.44,2.06,"",12,93.74,265.78,34.08,101.41,37.4,24.77,18.39,78.47,11.74,114.34,26.97,53.12,19.32,217.11,13.64,44.48
"2020-02-01 00:00",76.64,98.2,89.33,97.75,131.03,6.19,221.56,63.09,347.76,23.36,47.64,1.39,"",12,84.9,264.76,33.31,101.46,40.2,24.61,17.56,77.38,9.2,114.24,23.89,57.7,18.65,213.54,13.65,42.16
"2020-02-01 01:00",74.34,90.85,86.59,90.43,127.39,6.55,139.4,65.39,342.28,21.31,44.14,1.19,"",12,67.83,260.46,32.8,100.75,39.3,24.31,16.98,86.74,7.49,114.19,22.93,60.52,18.23,210.31,13.19,40.18
"2020-02-01 02:00",72,89.86,83.46,89.44,124.77,6.73,138.84,60.92,339.28,20.27,40.25,1.48,"",12,66.8,260.43,33.14,101.56,38.1,23.34,17.01,79.32,7.12,113.98,23.12,64.87,14.25,208.89,12.5,40.1
"2020-02-01 03:00",76.72,88.48,86.4,88.08,127.29,6.22,153,61.79,339.42,19.2,40.37,1.72,"",12,67.71,261.39,33.8,99.92,37.2,23.11,17.14,70.95,7.83,113.89,22.47,71.35,14.76,210.51,12.56,40.99
"2020-02-01 04:00",86.23,89.2,91.08,88.79,122.89,6.71,139.92,62.93,346.82,18.8,44.5,1.72,"",12,72.14,263.77,35.12,100.78,34,22.56,16.77,71.64,8.43,113.67,23.54,72.78,17.87,214.81,12.78,41.4
"2020-02-01 05:00",106.88,92.21,109.83,91.79,125.27,6.76,160.52,64.84,393.65,23.83,44.51,1.76,"",12,80.21,274.32,40.06,102.47,38.9,23.42,19.17,77.72,9.82,113.52,26.7,77.35,20.99,230.69,15.21,45.87
"2020-02-01 06:00",126.26,121.13,162.74,120.57,131.77,7.21,200.8,77.17,498.26,32.86,49.76,1.77,"",13,102.61,300.84,51.67,110.19,50.2,28.14,28.96,88.93,13.7,113.37,37.93,86.08,21.46,262.2,22.44,56.63
"2020-02-01 07:00",150.17,165.97,219.37,165.2,146.17,7.68,336.12,98.21,618.35,45.02,64.05,2.27,"",17,123.93,332.47,68.98,125.9,55.1,38.11,45.3,104.48,14.42,114.05,43.53,98.17,21.48,314.66,38.67,75.95
"2020-02-01 08:00",185.2,197.32,268.38,196.41,149.36,8.98,275.08,105.29,684.51,44.14,60.39,3.04,"",24,137.6,365.24,82.39,141.53,48.6,50.21,46.73,116.35,19.25,114.69,49.14,99.39,17.12,361.1,54.61,88.1
"2020-02-01 09:00",205.94,211.85,280.62,210.87,150.1,8.34,235.88,108.18,710.63,39.28,57.81,2.77,"",24,146.84,370.38,86.5,149.04,45.3,59.23,50.16,117.38,20.19,115.16,51.9,97.15,15.15,389.98,58.15,83.36
"2020-02-01 10:00",206.68,217,286.68,216,148.69,7.66,183.2,105.65,719.96,44.71,60.32,1.79,"",26,150.07,369.58,88.1,149.61,41.6,66.95,54.01,125.6,25.81,115.49,53.28,95.98,15.57,401.17,60.19,88.24
"2020-02-01 11:00",205.75,210.55,278.15,209.58,147.12,8.28,299.64,101.36,706.33,45.52,57.3,2.93,"",25,156.37,372.97,86.69,149.72,53,67.48,50.43,123.94,25.42,115.99,51.45,94.46,16.16,402.12,57.68,84.99
"2020-02-01 12:00",205.31,192.89,274.41,192,143.8,8.24,226.64,103.05,692.41,41.48,55.16,3.16,"",25,152.52,374.54,85.45,145.58,37.1,68.58,45.97,123.7,28.89,116.12,50.49,93.75,16.32,399.69,53.81,80.09
"2020-02-01 13:00",204.97,185.25,245.51,184.4,144.15,8.01,301.8,100.57,688.72,38.93,53.48,1.58,"",25,149.6,367.93,82.38,147.29,35.8,70.4,42.63,112.99,24.81,117.25,51.16,91.92,15.68,392.24,51,78.1
"2020-02-01 14:00",203.67,166.08,219.46,165.32,146.27,8.23,260.68,98.76,642.03,38.73,53.68,1.5,"",24,146.54,361.67,77.14,146.47,42.7,70.44,32.89,111.37,25,116.93,53.07,90.42,16.07,378.04,42.7,73.93
"2020-02-01 15:00",195.98,148.34,199.74,147.66,140.82,8.56,252.6,90.1,574.49,34.2,55.41,1.58,"",20,143.7,352.67,68.44,138.53,41.7,69.98,28.81,101.62,23.09,116.34,57.49,89.46,16.33,352.47,33.66,56.83
"2020-02-01 16:00",183.79,139.22,160.85,138.58,142.29,8.83,303.16,84.29,525.35,35.19,64.82,1.62,"",16,144.4,329.51,56.37,123.95,58.8,59.09,27.99,104.84,18.87,115.38,61.89,87.9,18.18,315.44,27.27,47.36
"2020-02-01 17:00",175.23,151.32,135.64,150.62,142.9,8.86,341.44,83.01,488.58,42.89,84.93,1.69,"",15,147.42,306.34,48.82,112.89,53.4,51,27.01,104.6,19.92,114.47,66.42,87.35,21.73,285.27,29.09,49.83
"2020-02-01 18:00",147.79,148.08,126.29,147.4,143.7,10.02,266.2,80.78,461.65,42.64,79.85,1.79,"",18,139.06,290.37,43.4,108.8,54.1,48.64,27.46,99.16,20.77,114.84,66.71,86.71,21.75,265.23,28.96,45.56
"2020-02-01 19:00",115.8,147.02,120.93,146.34,141.26,7.92,240.72,79.97,435.89,37.9,73.28,1.87,"",21,131.22,283.13,40.93,104.68,49,45.66,26.17,81.6,21.59,114.49,66.46,83.16,21.51,252.2,27.08,46.64
"2020-02-01 20:00",104.01,137.7,113.08,137.06,142.17,7.05,336.16,78.56,412.99,35.85,64.32,4.07,"",20,125.03,275.83,38.66,104.26,47.4,43.41,24.01,81.72,21.09,114.21,61.19,66.03,21.07,241.88,23.52,50.69
"2020-02-01 21:00",91.76,126.56,102.97,125.98,139.71,7.54,323.84,75.48,399.98,30.91,65.85,2.01,"",20,123.58,271.42,37.1,102.61,43,36.77,23.02,88.9,20.13,113.87,50.95,55.47,20.63,234.7,19.54,49.92
"2020-02-01 22:00",87.03,114.59,96.98,114.06,137.17,7.79,228.56,74.37,376.36,24.05,59.73,1.75,"",12,118.07,266.11,35.51,100.59,43.1,32.39,20.45,91.32,16.44,114.26,36.26,52.63,20.42,224.35,14.68,49.95
"2020-02-01 23:00",81.92,104.84,91.84,104.36,135.68,7.41,206,72.65,357.45,21.36,52.6,1.21,"",12,111.94,262.31,33.95,101.19,39.3,28.11,18.52,79.93,10.45,114.03,26.68,52.44,19.82,216.58,12.06,46.89
"2020-02-02 00:00",79.82,97.86,87.62,97.41,131.22,6.87,164.44,69.64,347.79,19.48,47.46,1.14,"",12,106.01,260.65,33.16,101.33,42.5,25.61,17.86,72.89,7,113.47,24.07,57.03,18.92,213.08,12.82,49.53
"2020-02-02 01:00",79.04,95.53,85.48,95.09,129.85,6.75,198.44,64.13,342.17,17.45,45.16,1.14,"",11,102.11,262.02,33.04,100.58,40.6,25.2,17.25,77.99,6.81,113.53,23.51,59.55,18.29,209.19,11.91,47.16
"2020-02-02 02:00",77.51,93.82,84.53,93.39,125.97,7.17,226.84,62.77,340.43,17.27,42.5,1.06,"",12,100.53,261.5,33.04,100.87,37.2,24.59,17.06,79.29,6.7,113.95,23.18,67.12,14.88,209.88,12.4,49.77
"2020-02-02 03:00",81.68,90.81,86.28,90.39,124.33,6.61,179.44,61.88,335.59,16.23,44.13,1.5,"",12,102.12,260.38,33.67,100.22,34,23.54,17.02,71.94,7.04,113.39,22.86,73.55,15.33,211.8,11.87,47.06
"2020-02-02 04:00",90.79,91,92.28,90.58,127.23,7.1,189.56,62.85,342.92,16.06,46.42,1.68,"",12,102.83,260.82,34.98,101.81,32.2,24.8,17.21,73.17,7.69,113.36,23.92,74.27,18.49,215.87,12.79,47.04
"2020-02-02 05:00",105.68,96.03,111.66,95.59,128.19,7.55,168.08,66.44,386.64,20.55,49.3,1.73,"",13,105.57,273.43,39.79,103.48,41.9,25.94,19.27,76.7,12.91,113.52,27.41,77.18,21.59,233.88,15.51,48.32
"2020-02-02 06:00",129.78,126.03,164,125.45,138.44,7.78,268.64,79.53,503.39,30.04,58.87,1.75,"",13,119.69,296.83,51.7,110.9,49,31.43,28.93,87.77,16.99,113.22,37.72,85.66,21.77,265.07,24.36,61.53
"2020-02-02 07:00",154.9,173.82,218.57,173.02,150.32,7.88,322.12,93.33,609.64,39.17,72.43,2.37,"",17,139.03,325.14,68.5,126.78,58.9,41.87,44.14,103.51,15.45,113.94,43.48,97.34,22.33,318.36,38.52,76.65
"2020-02-02 08:00",185.22,197.85,265.87,196.94,157.66,8.63,277.76,99.41,686.12,39.73,69,3.04,"",23,158.61,354.41,82.44,140.96,53.9,53.78,46.43,113.4,18.1,114.4,49.33,100.35,18.08,364.14,52.9,85.29
"2020-02-02 09:00",205.06,208.51,277.94,207.55,153.25,7.53,310.6,98.62,701.06,37.18,57.61,2.42,"",24,168.95,367.72,86.22,153.29,60.4,62.31,49.64,130.45,20.29,114.21,52.66,98.48,16.89,393.14,56.06,87.22
"2020-02-02 10:00",206.38,217.33,280.67,216.33,149.34,11.13,207.8,103.23,690.21,42.02,59.96,1.74,"",25,168.86,367.23,87.73,155.77,40.5,68.97,53.82,132.57,30.64,115,53.49,97.99,15.74,403.51,58.88,93.1
"2020-02-02 11:00",206.52,216.41,270.87,215.41,147.89,11.82,180.56,110.08,685.08,40.79,61.8,2.03,"",26,168.21,367.15,86.02,154.74,37.5,71.79,49.62,126.44,27.59,115.71,51.69,95.1,15.51,401.84,57.36,88.78
"2020-02-02 12:00",205.68,192.62,271.09,191.74,149.67,9.77,274.48,112.01,680.8,38.69,55.16,3.43,"",25,161.79,368.01,85.01,146.63,38.6,70.18,44.93,116.9,28.21,115.88,49.75,93.51,15.46,397.44,52.7,84.92
"2020-02-02 13:00",203.38,184.3,242.65,183.45,147.22,7.54,354.56,108.85,680.8,40.3,55.7,1.73,"",24,160.12,365.35,82.24,152.63,35.8,71.43,41.97,112.11,25.66,115.82,51.41,92.02,15.52,391.13,49.17,83.62
"2020-02-02 14:00",200.02,163.43,221.01,162.68,144.49,7.06,223,102.02,640,36.78,53.73,1.74,"",24,153.39,356.32,77.22,146.35,42.2,70.23,32.08,120.64,21.03,115.32,52.02,91.57,15.66,374.26,42.27,78.18
"2020-02-02 15:00",196.39,146.38,195.45,145.71,144.18,7.14,222.4,90.29,569.3,39.47,50.08,1.78,"",23,148.93,347.76,71.15,137.71,47.3,68.42,28.33,117.38,19.76,115.23,56.49,90.45,15.16,347.68,31.42,61.8
"2020-02-02 16:00",187.98,139.73,165.56,139.09,144.04,8.18,291.56,85.84,514.7,41.06,59.15,1.78,"",20,148.63,328.91,63.63,125.02,50.1,59.68,27.73,109.83,16.74,114.72,61.29,88.53,17.15,315.42,25.4,60.67
"2020-02-02 17:00",179.85,149.28,136.51,148.59,147.5,7.74,343.48,83.67,480.21,42.77,86.17,1.19,"",14,153.24,304.68,54.95,114.82,55.8,45.75,27.17,90.46,18.99,113.58,66.82,87.59,21.08,287.42,24.75,58.57
"2020-02-02 18:00",151.35,143.14,128.29,142.48,148.38,8.46,245.64,83.79,456.2,46.9,74.08,1.28,"",12,140.77,287.11,45.91,110.51,57.2,35.28,27.49,91.21,19.42,113.59,68.86,86.73,21.16,268.08,24.74,55.35
"2020-02-02 19:00",116.95,143.63,124.46,142.96,146.16,7.76,168.32,76.61,429.96,40.33,71.53,1.57,"",22,131.19,279.36,41.33,107.18,49.7,33.53,25.86,81.82,20.64,113.14,67.78,83.08,20.9,253.8,24.56,54.35
"2020-02-02 20:00",106.64,131.43,117.87,130.82,146.92,13.76,306.68,73.31,410.76,38.7,72.87,1.76,"",19,126.76,272.09,39.13,105.68,48.3,30.52,23.97,82.73,21.45,113.27,62.8,67.43,20.78,244.5,21.81,53.61
"2020-02-02 21:00",92.52,123.78,105.4,123.21,141.46,12.41,293.36,69.18,395.98,33.03,64.61,1.77,"",13,122.94,271.58,37.47,103.65,45.5,28.98,22.75,89.82,21.56,113.11,52.46,56.18,20.38,237.47,19.05,55.64
"2020-02-02 22:00",87.93,109.99,98.1,109.49,137.96,7.86,225.76,68.11,374.65,27.91,59.82,2.01,"",13,116.15,263.99,35.61,103.58,44.6,27.19,20.32,94.38,18.4,113.01,37.18,51.67,19.73,226.7,15.22,54.1
"2020-02-02 23:00",81.7,100.14,93.34,99.68,138.5,7.43,225.68,65.44,354.89,23.86,58.14,2.4,"",13,109.1,261.68,33.99,102.52,40.2,26.43,18.35,87.45,11.89,112.51,27.17,52.83,19.26,219.79,13.19,51.58
"2020-02-03 00:00",79.36,95.09,89.89,94.65,139.47,7.39,170.2,65.5,346.14,22.15,54.41,1.72,"",13,104.76,260.95,33.6,102.49,44.3,27.3,17.53,75.95,7.16,112.71,24.42,54.86,18.93,216.65,12.21,48.08
"2020-02-03 01:00",78.17,90.66,88.04,90.25,135.7,7.46,222.36,65.08,340.34,20.68,50.86,1.81,"",13,101.1,260.58,33.28,100.4,43.3,28.92,16.97,81.63,6.19,113.07,23.57,62.87,18.67,214.77,12.49,50.28
"2020-02-03 02:00",77.81,89.91,87.69,89.49,131.29,7.34,221.96,65.53,337.55,19.67,54.41,1.7,"",13,98.72,260.52,33.73,101.76,38,28.44,17.05,80.72,6.46,112.67,23.44,67.69,15.08,212.66,12.65,53.76
"2020-02-03 03:00",81.72,87.54,89.51,87.14,133.02,7.75,174.88,64.34,337.96,19.34,52.5,1.72,"",13,97.79,260.41,34.1,101.49,36.3,27.92,17.05,78.7,6.76,112.43,23.02,74.87,15.3,213.93,12.15,51.41
"2020-02-03 04:00",89.08,85.44,97.06,85.05,129.98,7.73,161.88,68.6,344.6,18.77,49.72,1.77,"",13,100.6,264.36,35.48,102.17,37.8,28.94,16.98,88.2,7.14,112.54,23.93,77.72,17.65,217.99,12.98,50.54
"2020-02-03 05:00",106.12,91.86,112.12,91.44,132.48,7.61,162.32,68.79,390.05,21.75,57.76,1.74,"",14,103.21,269.97,39.91,103.65,50.5,29.51,19.04,93.54,8.58,112.36,28.33,82.34,20.67,236.57,14.64,53.01
"2020-02-03 06:00",128.76,122.96,166.75,122.4,140.82,8.21,262.12,82.14,499.49,32.57,65.61,2.34,"",15,115.36,294.77,51.49,110.84,49.2,32.54,28.89,101.62,14.05,112.49,38.57,89.58,21.74,265.99,23.27,64.02
"2020-02-03 07:00",153.6,168.17,218,167.4,152.05,8.42,329.28,99.61,611.81,39.19,62.4,4.07,"",17,135.73,323.98,67.68,125.91,53.5,40.15,43.29,104.12,13.07,112.87,43.86,101.4,22.19,318.17,38.89,79.48
"2020-02-03 08:00",183.76,192.63,254.76,191.74,158.62,8.24,266.52,110.88,685.53,38.54,66.32,2.44,"",20,152.44,351.79,81.37,141.52,46.2,53.07,45.11,116.53,13.23,113.53,49.73,103.96,18.01,362.72,52.97,85.9
"2020-02-03 09:00",200.62,204.16,265.15,203.22,157.36,7.63,282.44,107.66,685.94,39.79,63.88,1.75,"",22,166.38,367.3,84.52,150.65,48.1,61.19,48.25,113.22,20.78,113.62,51.88,101.52,17.14,387.18,52.79,88.72
"2020-02-03 10:00",205.14,201.79,275.34,200.87,152.92,11.23,205.08,106.23,693.35,42.5,63.69,1.73,"",22,166.69,368.97,85.75,151.85,42.8,68.1,51.42,119.28,24.18,114.16,52.59,99.18,16.91,395.48,53.82,92.88
"2020-02-03 11:00",204.94,203.2,257.13,202.26,153.78,13.68,221.88,106.32,685.28,43.93,63.62,1.83,"",22,166.37,364.21,83.18,153.34,40.1,71.32,47.07,118.48,21.9,113.79,51.54,97.03,16.87,391.47,51.98,92.54
"2020-02-03 12:00",203.56,177.85,254.93,177.03,152.48,7.42,326.6,110.75,668.71,41.46,66.76,1.79,"",21,159.56,366.31,81.13,149.51,39,70.52,42.6,111.24,25.82,113.17,51.79,95.58,16.85,386.49,47.4,85.61
"2020-02-03 13:00",201.94,165.57,220.39,164.81,148.69,8.39,338.44,104.43,662.78,35.9,63.37,1.77,"",17,154.97,362.63,74.53,147.49,39.4,71.04,38.42,106.48,23.69,112.77,51.81,93.93,16.72,374.7,38.76,77.87
"2020-02-03 14:00",195.16,137.35,193.39,136.71,145.67,7.65,168.52,102.38,595.8,36.87,65.09,1.79,"",16,150.99,349.64,64.7,139.25,40.6,68.87,28.75,99.24,19.02,112.58,53.13,93.35,16.4,353.9,28.67,66.37
